county_id,county,state,state_abbr,division,region,recs_2009_reportable_domain,state_fips,county_fips
3127,Menominee,Michigan,MI,East North Central,Midwest,8,26,109
2732,Lincoln,North Carolina,NC,South Atlantic,South,16,37,109
2653,Wyoming,West Virginia,WV,South Atlantic,South,14,54,109
1680,Pike,Alabama,AL,East South Central,South,18,1,109
1852,Evans,Georgia,GA,South Atlantic,South,15,13,109
1,Juneau,Alaska,AK,Pacific,West,27,2,110
2253,McHenry,Illinois,IL,East North Central,Midwest,6,17,111
778,Okmulgee,Oklahoma,OK,West South Central,South,20,40,111
1899,St. Lucie,Florida,FL,South Atlantic,South,17,12,111
2250,Shawano,Wisconsin,WI,East North Central,Midwest,9,55,115
1697,St. Clair,Alabama,AL,East South Central,South,18,1,115
2625,Johnson,Kentucky,KY,East South Central,South,18,21,115
2380,Monroe,Michigan,MI,East North Central,Midwest,8,26,115
2076,Ohio,Indiana,IN,East North Central,Midwest,7,18,115
1528,Vernon,Louisiana,LA,West South Central,South,20,22,115
2529,Madison,North Carolina,NC,South Atlantic,South,16,37,115
1148,Pope,Arkansas,AR,West South Central,South,20,5,115
2873,Mathews,Virginia,VA,South Atlantic,South,13,51,115
2168,Floyd,Georgia,GA,South Atlantic,South,15,13,115
1522,Webster,Louisiana,LA,West South Central,South,20,22,119
2497,Franklin,Georgia,GA,South Atlantic,South,15,13,119
2890,Middlesex,Virginia,VA,South Atlantic,South,13,51,119
1983,Madison,Illinois,IL,East North Central,Midwest,6,17,119
2738,Mecklenburg,North Carolina,NC,South Atlantic,South,16,37,119
2410,Muskingum,Ohio,OH,East North Central,Midwest,7,39,119
3037,Westchester,New York,NY,Middle Atlantic,Northeast,3,36,119
2132,Maury,Tennessee,TN,East South Central,South,19,47,119
1295,Pulaski,Arkansas,AR,West South Central,South,20,5,119
2657,Montgomery,Virginia,VA,South Atlantic,South,13,51,121
2465,Venango,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,121
2,Ketchikan Gateway,Alaska,AK,Pacific,West,27,2,130
1017,Rice,Minnesota,MN,West North Central,Midwest,10,27,131
2155,Rhea,Tennessee,TN,East South Central,South,19,47,143
2195,Peoria,Illinois,IL,East North Central,Midwest,6,17,143
1325,Tunica,Mississippi,MS,East South Central,South,18,28,143
1170,Washington,Arkansas,AR,West South Central,South,20,5,143
1978,McCracken,Kentucky,KY,East South Central,South,18,21,145
248,Stearns,Minnesota,MN,West North Central,Midwest,10,27,145
1287,White,Arkansas,AR,West South Central,South,20,5,145
1162,Wagoner,Oklahoma,OK,West South Central,South,20,40,145
2596,Scioto,Ohio,OH,East North Central,Midwest,7,39,145
1419,Fannin,Texas,TX,West South Central,South,21,48,147
736,Woods,Oklahoma,OK,West South Central,South,20,40,151
2150,Scott,Tennessee,TN,East South Central,South,19,47,151
2746,Randolph,North Carolina,NC,South Atlantic,South,16,37,151
2765,Robeson,North Carolina,NC,South Atlantic,South,16,37,155
2526,Sevier,Tennessee,TN,East South Central,South,19,47,155
1073,Wabasha,Minnesota,MN,West North Central,Midwest,10,27,157
1262,Pike,Missouri,MO,West North Central,Midwest,12,29,163
2689,Rockbridge,Virginia,VA,South Atlantic,South,13,51,163
2427,Wayne,Michigan,MI,East North Central,Midwest,8,26,163
2536,Sullivan,Tennessee,TN,East South Central,South,19,47,163
267,Washington,Minnesota,MN,West North Central,Midwest,10,27,163
2778,Sampson,North Carolina,NC,South Atlantic,South,16,37,163
32,Lake and Peninsula,Alaska,AK,Pacific,West,27,2,164
2639,Rockingham,Virginia,VA,South Atlantic,South,13,51,165
278,Pine,Minnesota,MN,West North Central,Midwest,10,27,115
1700,Chambers,Alabama,AL,East South Central,South,18,1,017
1716,Russell,Alabama,AL,East South Central,South,18,1,113
1664,Hale,Alabama,AL,East South Central,South,18,1,065
1666,Sumter,Alabama,AL,East South Central,South,18,1,119
1461,Calhoun,Texas,TX,West South Central,South,21,48,057
1462,Colorado,Texas,TX,West South Central,South,21,48,089
1463,Fort Bend,Texas,TX,West South Central,South,21,48,157
3090,Windsor,Vermont,VT,New England,Northeast,1,50,027
129,Pondera,Montana,MT,Mountain,West,23,30,073
130,Teton,Montana,MT,Mountain,West,23,30,099
1267,St. Louis,Missouri,MO,West North Central,Midwest,12,29,189
2711,Forsyth,North Carolina,NC,South Atlantic,South,16,37,067
2552,Cherokee,South Carolina,SC,South Atlantic,South,16,45,021
1705,Douglas,Georgia,GA,South Atlantic,South,15,13,097
1305,Clay,Arkansas,AR,West South Central,South,20,5,021
1404,Johnson,Texas,TX,West South Central,South,21,48,251
1488,Orange,Texas,TX,West South Central,South,21,48,361
2476,Indiana,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,063
2477,Somerset,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,111
410,La Paz,Arizona,AZ,Mountain,West,24,4,012
413,Orange,California,CA,Pacific,West,26,6,059
2411,Alcona,Michigan,MI,East North Central,Midwest,8,26,001
13,Hawaii,Hawaii,HI,Pacific,West,27,15,001
1771,Alachua,Florida,FL,South Atlantic,South,17,12,001
96,Asotin,Washington,WA,Pacific,West,27,53,003
3132,Alger,Michigan,MI,East North Central,Midwest,8,26,003
15,Kalawao,Hawaii,HI,Pacific,West,27,15,005
538,Campbell,Wyoming,WY,Mountain,West,23,56,005
218,Becker,Minnesota,MN,West North Central,Midwest,10,27,005
1250,Audrain,Missouri,MO,West North Central,Midwest,12,29,007
523,Bear Lake,Idaho,ID,Mountain,West,23,16,007
3133,Antrim,Michigan,MI,East North Central,Midwest,8,26,009
1612,Brevard,Florida,FL,South Atlantic,South,17,12,009
2702,Amherst,Virginia,VA,South Atlantic,South,13,51,009
143,Carbon,Montana,MT,Mountain,West,23,30,009
3075,Washington,Rhode Island,RI,New England,Northeast,1,44,009
1888,Broward,Florida,FL,South Atlantic,South,17,12,011
540,Crook,Wyoming,WY,Mountain,West,23,56,011
1548,Bradley,Arkansas,AR,West South Central,South,20,5,011
2506,Banks,Georgia,GA,South Atlantic,South,15,13,011
3121,Baraga,Michigan,MI,East North Central,Midwest,8,26,013
2431,Belmont,Ohio,OH,East North Central,Midwest,7,39,013
2507,Barrow,Georgia,GA,South Atlantic,South,15,13,013
498,Fremont,Wyoming,WY,Mountain,West,23,56,013
2560,Bourbon,Kentucky,KY,East South Central,South,18,21,017
355,Deschutes,Oregon,OR,Pacific,West,27,41,017
35,Bonner,Idaho,ID,Mountain,West,23,16,017
1933,Carroll,Tennessee,TN,East South Central,South,19,47,017
1772,Citrus,Florida,FL,South Atlantic,South,17,12,017
1795,Ben Hill,Georgia,GA,South Atlantic,South,15,13,017
1554,Chicot,Arkansas,AR,West South Central,South,20,5,017
228,Cass,North Dakota,ND,West North Central,Midwest,10,38,017
1251,Boone,Missouri,MO,West North Central,Midwest,12,29,019
336,Mineral,Nevada,NV,Mountain,West,25,32,021
1156,Cherokee,Oklahoma,OK,West South Central,South,20,40,021
2127,Cheatham,Tennessee,TN,East South Central,South,19,47,021
1889,Collier,Florida,FL,South Atlantic,South,17,12,021
98,Garfield,Washington,WA,Pacific,West,27,53,023
1764,Columbia,Florida,FL,South Atlantic,South,17,12,023
518,Lincoln,Wyoming,WY,Mountain,West,23,56,023
914,Butler,Nebraska,NE,West North Central,Midwest,11,31,023
1534,Catahoula,Louisiana,LA,West South Central,South,20,22,025
1987,Clinton,Illinois,IL,East North Central,Midwest,6,17,027
2142,Clay,Tennessee,TN,East South Central,South,19,47,027
3134,Charlevoix,Michigan,MI,East North Central,Midwest,8,26,029
1357,Bexar,Texas,TX,West South Central,South,21,48,029
519,Park,Wyoming,WY,Mountain,West,23,56,029
251,Clearwater,Minnesota,MN,West North Central,Midwest,10,27,029
3135,Cheboygan,Michigan,MI,East North Central,Midwest,8,26,031
1524,De Soto,Louisiana,LA,West South Central,South,20,22,031
1606,Chippewa,Michigan,MI,East North Central,Midwest,8,26,033
500,Sheridan,Wyoming,WY,Mountain,West,23,56,033
1841,Burke,Georgia,GA,South Atlantic,South,15,13,033
1613,Flagler,Florida,FL,South Atlantic,South,17,12,035
520,Sublette,Wyoming,WY,Mountain,West,23,56,035
796,Creek,Oklahoma,OK,West South Central,South,20,40,037
2128,Davidson,Tennessee,TN,East South Central,South,19,47,037
1209,Cass,Missouri,MO,West North Central,Midwest,12,29,037
3129,Florence,Wisconsin,WI,East North Central,Midwest,9,55,037
537,Sweetwater,Wyoming,WY,Mountain,West,23,56,037
915,Colfax,Nebraska,NE,West North Central,Midwest,11,31,037
1857,Camden,Georgia,GA,South Atlantic,South,15,13,039
2246,Fond du Lac,Wisconsin,WI,East North Central,Midwest,9,55,039
521,Teton,Wyoming,WY,Mountain,West,23,56,039
330,Madera,California,CA,Pacific,West,26,6,039
2991,Greene,New York,NY,Middle Atlantic,Northeast,3,36,039
3048,Union,New Jersey,NJ,Middle Atlantic,Northeast,4,34,039
1678,Covington,Alabama,AL,East South Central,South,18,1,039
1469,Brazoria,Texas,TX,West South Central,South,21,48,039
1157,Delaware,Oklahoma,OK,West South Central,South,20,40,041
2113,DeKalb,Tennessee,TN,East South Central,South,19,47,041
745,Dickinson,Kansas,KS,West North Central,Midwest,11,20,041
3136,Delta,Michigan,MI,East North Central,Midwest,8,26,041
3116,Forest,Wisconsin,WI,East North Central,Midwest,9,55,041
1541,Franklin,Louisiana,LA,West South Central,South,20,22,041
1893,Glades,Florida,FL,South Atlantic,South,17,12,043
427,Brewster,Texas,TX,West South Central,South,21,48,043
1542,Grant,Louisiana,LA,West South Central,South,20,22,043
1861,Georgetown,South Carolina,SC,South Atlantic,South,16,45,043
1550,Drew,Arkansas,AR,West South Central,South,20,5,043
511,Summit,Utah,UT,Mountain,West,23,49,043
501,Washakie,Wyoming,WY,Mountain,West,23,56,043
2978,Herkimer,New York,NY,Middle Atlantic,Northeast,3,36,043
620,Fremont,Colorado,CO,Mountain,West,22,8,043
331,Mariposa,California,CA,Pacific,West,26,6,043
2632,Lincoln,West Virginia,WV,South Atlantic,South,14,54,043
2061,Floyd,Indiana,IN,East North Central,Midwest,7,18,043
1203,Douglas,Kansas,KS,West North Central,Midwest,11,20,045
1213,Clay,Missouri,MO,West North Central,Midwest,12,29,047
3137,Emmet,Michigan,MI,East North Central,Midwest,8,26,047
2561,Clark,Kentucky,KY,East South Central,South,18,21,049
137,Lewis and Clark,Montana,MT,Mountain,West,23,30,049
1093,Iowa,Wisconsin,WI,East North Central,Midwest,9,55,049
1543,Jackson,Louisiana,LA,West South Central,South,20,22,049
1688,Elmore,Alabama,AL,East South Central,South,18,1,051
509,Wasatch,Utah,UT,Mountain,West,23,49,051
1981,Fayette,Illinois,IL,East North Central,Midwest,6,17,051
1562,Humphreys,Mississippi,MS,East South Central,South,18,28,053
1988,Franklin,Illinois,IL,East North Central,Midwest,6,17,055
2916,Fulton,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,057
1882,Hillsborough,Florida,FL,South Atlantic,South,17,12,057
554,Jackson,Colorado,CO,Mountain,West,22,8,057
2021,Gallatin,Illinois,IL,East North Central,Midwest,6,17,059
2508,Clarke,Georgia,GA,South Atlantic,South,15,13,059
2553,Laurens,South Carolina,SC,South Atlantic,South,16,45,059
89,Lewis,Idaho,ID,Mountain,West,23,16,061
756,Geary,Kansas,KS,West North Central,Midwest,11,20,061
1895,Indian River,Florida,FL,South Atlantic,South,17,12,061
1171,Howard,Arkansas,AR,West South Central,South,20,5,061
2716,Lee,South Carolina,SC,South Atlantic,South,16,45,061
2414,Huron,Michigan,MI,East North Central,Midwest,8,26,063
1504,Camp,Texas,TX,West South Central,South,21,48,063
2644,Monroe,West Virginia,WV,South Atlantic,South,14,54,063
1769,Clinch,Georgia,GA,South Atlantic,South,15,13,065
1754,Lafayette,Florida,FL,South Atlantic,South,17,12,067
216,Pembina,North Dakota,ND,West North Central,Midwest,10,38,067
1505,Cass,Texas,TX,West South Central,South,21,48,067
2969,Onondaga,New York,NY,Middle Atlantic,Northeast,3,36,067
2695,Franklin,Virginia,VA,South Atlantic,South,13,51,067
782,Jefferson,Oklahoma,OK,West South Central,South,20,40,067
1536,Morehouse,Louisiana,LA,West South Central,South,20,22,067
1309,Jackson,Arkansas,AR,West South Central,South,20,5,067
1710,Henry,Alabama,AL,East South Central,South,18,1,067
396,Minidoka,Idaho,ID,Mountain,West,23,16,067
93,Nez Perce,Idaho,ID,Mountain,West,23,16,069
2415,Iosco,Michigan,MI,East North Central,Midwest,8,26,069
1750,Lake,Florida,FL,South Atlantic,South,17,12,069
1796,Coffee,Georgia,GA,South Atlantic,South,15,13,069
1525,Natchitoches,Louisiana,LA,West South Central,South,20,22,069
1259,Franklin,Missouri,MO,West North Central,Midwest,12,29,071
2917,Lancaster,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,071
1620,Orleans,Louisiana,LA,West South Central,South,20,22,071
1883,Lee,Florida,FL,South Atlantic,South,17,12,071
2558,Newberry,South Carolina,SC,South Atlantic,South,16,45,071
2122,Jackson,Alabama,AL,East South Central,South,18,1,071
2624,Floyd,Kentucky,KY,East South Central,South,18,21,071
1537,Ouachita,Louisiana,LA,West South Central,South,20,22,073
1513,Lafayette,Arkansas,AR,West South Central,South,20,5,073
2505,Oconee,South Carolina,SC,South Atlantic,South,16,45,073
99,Whitman,Washington,WA,Pacific,West,27,53,075
1310,Lawrence,Arkansas,AR,West South Central,South,20,5,075
3130,Marinette,Wisconsin,WI,East North Central,Midwest,9,55,075
2681,Pocahontas,West Virginia,WV,South Atlantic,South,14,54,075
377,Payette,Idaho,ID,Mountain,West,23,16,075
268,Lake,Minnesota,MN,West North Central,Midwest,10,27,075
1975,Fulton,Kentucky,KY,East South Central,South,18,21,075
2825,Goochland,Virginia,VA,South Atlantic,South,13,51,075
2970,Oswego,New York,NY,Middle Atlantic,Northeast,3,36,075
1781,Cook,Georgia,GA,South Atlantic,South,15,13,075
2514,Graham,North Carolina,NC,South Atlantic,South,16,37,075
1931,Haywood,Tennessee,TN,East South Central,South,19,47,075
314,San Francisco,California,CA,Pacific,West,26,6,075
159,Powder River,Montana,MT,Mountain,West,23,30,075
1878,Orangeburg,South Carolina,SC,South Atlantic,South,16,45,075
1957,Lauderdale,Alabama,AL,East South Central,South,18,1,077
238,Richland,North Dakota,ND,West North Central,Midwest,10,38,077
1810,Crawford,Georgia,GA,South Atlantic,South,15,13,079
1884,Manatee,Florida,FL,South Atlantic,South,17,12,081
1788,Crisp,Georgia,GA,South Atlantic,South,15,13,081
2559,Saluda,South Carolina,SC,South Atlantic,South,16,45,081
793,Logan,Oklahoma,OK,West South Central,South,20,40,083
3131,Oconto,Wisconsin,WI,East North Central,Midwest,9,55,083
1546,Richland,Louisiana,LA,West South Central,South,20,22,083
1417,Collin,Texas,TX,West South Central,South,21,48,085
1896,Martin,Florida,FL,South Atlantic,South,17,12,085
1527,Sabine,Louisiana,LA,West South Central,South,20,22,085
776,Love,Oklahoma,OK,West South Central,South,20,40,085
2034,Grayson,Kentucky,KY,East South Central,South,18,21,085
1205,Jefferson,Kansas,KS,West North Central,Midwest,11,20,087
1622,St. Bernard,Louisiana,LA,West South Central,South,20,22,087
1614,Monroe,Florida,FL,South Atlantic,South,17,12,087
2249,Outagamie,Wisconsin,WI,East North Central,Midwest,9,55,087
379,Washington,Idaho,ID,Mountain,West,23,16,087
783,McClain,Oklahoma,OK,West South Central,South,20,40,087
2827,Henrico,Virginia,VA,South Atlantic,South,13,51,087
2668,Roane,West Virginia,WV,South Atlantic,South,14,54,087
2522,Haywood,North Carolina,NC,South Atlantic,South,16,37,087
1745,Decatur,Georgia,GA,South Atlantic,South,15,13,087
1961,Johnson,Illinois,IL,East North Central,Midwest,6,17,087
2094,Green,Kentucky,KY,East South Central,South,18,21,087
108,Sanders,Montana,MT,Mountain,West,23,30,089
1210,Johnson,Kansas,KS,West North Central,Midwest,11,20,091
1448,Comal,Texas,TX,West South Central,South,21,48,091
1797,Dodge,Georgia,GA,South Atlantic,South,15,13,091
1515,Miller,Arkansas,AR,West South Central,South,20,5,091
1237,Howell,Missouri,MO,West North Central,Midwest,12,29,091
1789,Dooly,Georgia,GA,South Atlantic,South,15,13,093
1790,Dougherty,Georgia,GA,South Atlantic,South,15,13,095
2582,Harlan,Kentucky,KY,East South Central,South,18,21,095
2261,Lake,Illinois,IL,East North Central,Midwest,6,17,097
2428,Macomb,Michigan,MI,East North Central,Midwest,8,26,099
1892,Palm Beach,Florida,FL,South Atlantic,South,17,12,099
1592,St. Martin,Louisiana,LA,West South Central,South,20,22,099
1516,Nevada,Arkansas,AR,West South Central,South,20,5,099
217,Walsh,North Dakota,ND,West North Central,Midwest,10,38,099
1770,Echols,Georgia,GA,South Atlantic,South,15,13,101
1593,St. Mary,Louisiana,LA,West South Central,South,20,22,101
1946,Lewis,Tennessee,TN,East South Central,South,19,47,101
1159,Muskogee,Oklahoma,OK,West South Central,South,20,40,101
2782,Johnston,North Carolina,NC,South Atlantic,South,16,37,101
122,Ward,North Dakota,ND,West North Central,Midwest,10,38,101
291,Tehama,California,CA,Pacific,West,26,6,103
1029,Nicollet,Minnesota,MN,West North Central,Midwest,10,27,103
794,Noble,Oklahoma,OK,West South Central,South,20,40,103
1211,Leavenworth,Kansas,KS,West North Central,Midwest,11,20,103
1244,Laclede,Missouri,MO,West North Central,Midwest,12,29,105
428,Crockett,Texas,TX,West South Central,South,21,48,105
3022,Sullivan,New York,NY,Middle Atlantic,Northeast,3,36,105
2613,Meigs,Ohio,OH,East North Central,Midwest,7,39,105
1566,Tensas,Louisiana,LA,West South Central,South,20,22,107
2015,Hopkins,Kentucky,KY,East South Central,South,18,21,107
533,Routt,Colorado,CO,Mountain,West,22,8,107
2948,Schuylkill,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,107
2777,Lenoir,North Carolina,NC,South Atlantic,South,16,37,107
1219,Lafayette,Missouri,MO,West North Central,Midwest,12,29,107
140,Wheatland,Montana,MT,Mountain,West,23,30,107
2809,Loudoun,Virginia,VA,South Atlantic,South,13,51,107
2670,Wood,West Virginia,WV,South Atlantic,South,14,54,107
2160,McMinn,Tennessee,TN,East South Central,South,19,47,107
798,Okfuskee,Oklahoma,OK,West South Central,South,20,40,107
150,Yellowstone,Montana,MT,Mountain,West,23,30,111
2490,Fannin,Georgia,GA,South Atlantic,South,15,13,111
2819,Lunenburg,Virginia,VA,South Atlantic,South,13,51,111
487,San Miguel,Colorado,CO,Mountain,West,22,8,113
325,Yolo,California,CA,Pacific,West,26,6,113
754,Marion,Kansas,KS,West North Central,Midwest,11,20,115
2154,Marion,Tennessee,TN,East South Central,South,19,47,115
1887,Sarasota,Florida,FL,South Atlantic,South,17,12,115
2236,Sheboygan,Wisconsin,WI,East North Central,Midwest,9,55,117
1617,Seminole,Florida,FL,South Atlantic,South,17,12,117
2491,Forsyth,Georgia,GA,South Atlantic,South,15,13,117
2820,Mecklenburg,Virginia,VA,South Atlantic,South,13,51,117
1982,Macoupin,Illinois,IL,East North Central,Midwest,6,17,117
1002,Livingston,Missouri,MO,West North Central,Midwest,12,29,117
799,Pawnee,Oklahoma,OK,West South Central,South,20,40,117
2974,Wayne,New York,NY,Middle Atlantic,Northeast,3,36,117
2791,Martin,North Carolina,NC,South Atlantic,South,16,37,117
1586,Washington,Louisiana,LA,West South Central,South,20,22,117
2131,Marshall,Tennessee,TN,East South Central,South,19,47,117
1294,Prairie,Arkansas,AR,West South Central,South,20,5,117
2941,Tioga,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,117
2583,Knott,Kentucky,KY,East South Central,South,18,21,119
1766,Suwannee,Florida,FL,South Atlantic,South,17,12,121
580,Washington,Colorado,CO,Mountain,West,22,8,121
2442,Noble,Ohio,OH,East North Central,Midwest,7,39,121
932,Merrick,Nebraska,NE,West North Central,Midwest,11,31,121
2161,Meigs,Tennessee,TN,East South Central,South,19,47,121
2530,Mitchell,North Carolina,NC,South Atlantic,South,16,37,121
2275,Muskegon,Michigan,MI,East North Central,Midwest,8,26,121
1085,Trempealeau,Wisconsin,WI,East North Central,Midwest,9,55,121
2385,Ottawa,Ohio,OH,East North Central,Midwest,7,39,123
2744,Montgomery,North Carolina,NC,South Atlantic,South,16,37,123
2745,Moore,North Carolina,NC,South Atlantic,South,16,37,125
1767,Union,Florida,FL,South Atlantic,South,17,12,125
2471,Washington,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,125
2569,Laurel,Kentucky,KY,East South Central,South,18,21,125
1238,Maries,Missouri,MO,West North Central,Midwest,12,29,125
2704,Nelson,Virginia,VA,South Atlantic,South,13,51,125
2318,Porter,Indiana,IN,East North Central,Midwest,7,18,127
1618,Volusia,Florida,FL,South Atlantic,South,17,12,127
1547,Winn,Louisiana,LA,West South Central,South,20,22,127
1030,Redwood,Minnesota,MN,West North Central,Midwest,10,27,127
1100,Marion,Missouri,MO,West North Central,Midwest,12,29,127
1737,Wakulla,Florida,FL,South Atlantic,South,17,12,129
2174,Gordon,Georgia,GA,South Atlantic,South,15,13,129
1031,Renville,Minnesota,MN,West North Central,Midwest,10,27,129
1160,Rogers,Oklahoma,OK,West South Central,South,20,40,131
2584,Leslie,Kentucky,KY,East South Central,South,18,21,131
2910,Northampton,Virginia,VA,South Atlantic,South,13,51,131
1254,Miller,Missouri,MO,West North Central,Midwest,12,29,131
953,Otoe,Nebraska,NE,West North Central,Midwest,11,31,131
2783,Northampton,North Carolina,NC,South Atlantic,South,16,37,131
1130,Mercer,Illinois,IL,East North Central,Midwest,6,17,131
945,Monona,Iowa,IA,West North Central,Midwest,10,19,133
1782,Greene,Georgia,GA,South Atlantic,South,15,13,133
2804,Onslow,North Carolina,NC,South Atlantic,South,16,37,133
1264,Monroe,Illinois,IL,East North Central,Midwest,6,17,133
2451,Portage,Ohio,OH,East North Central,Midwest,7,39,133
2949,York,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,133
2147,Overton,Tennessee,TN,East South Central,South,19,47,133
1979,Mississippi,Missouri,MO,West North Central,Midwest,12,29,133
1739,Washington,Florida,FL,South Atlantic,South,17,12,133
2309,Putnam,Indiana,IN,East North Central,Midwest,7,18,133
1901,Winston,Alabama,AL,East South Central,South,18,1,133
1303,Sharp,Arkansas,AR,West South Central,South,20,5,135
2591,Lewis,Kentucky,KY,East South Central,South,18,21,135
2242,Waupaca,Wisconsin,WI,East North Central,Midwest,9,55,135
213,Roseau,Minnesota,MN,West North Central,Midwest,10,27,135
2835,Nottoway,Virginia,VA,South Atlantic,South,13,51,135
1938,Perry,Tennessee,TN,East South Central,South,19,47,135
1161,Sequoyah,Oklahoma,OK,West South Central,South,20,40,135
2492,Gwinnett,Georgia,GA,South Atlantic,South,15,13,135
2498,Habersham,Georgia,GA,South Atlantic,South,15,13,137
2104,Lincoln,Kentucky,KY,East South Central,South,18,21,137
2148,Pickett,Tennessee,TN,East South Central,South,19,47,137
2849,Orange,Virginia,VA,South Atlantic,South,13,51,137
571,Ziebach,South Dakota,SD,West North Central,Midwest,10,46,137
1914,Tate,Mississippi,MS,East South Central,South,18,28,137
1286,Stone,Arkansas,AR,West South Central,South,20,5,137
2805,Pamlico,North Carolina,NC,South Atlantic,South,16,37,137
1342,Edwards,Texas,TX,West South Central,South,21,48,137
1551,Union,Arkansas,AR,West South Central,South,20,5,139
2493,Hall,Georgia,GA,South Atlantic,South,15,13,139
2027,Livingston,Kentucky,KY,East South Central,South,18,21,139
1261,Montgomery,Missouri,MO,West North Central,Midwest,12,29,139
2251,Winnebago,Wisconsin,WI,East North Central,Midwest,9,55,139
2408,Richland,Ohio,OH,East North Central,Midwest,7,39,139
2796,Pasquotank,North Carolina,NC,South Atlantic,South,16,37,139
1608,Presque Isle,Michigan,MI,East North Central,Midwest,8,26,141
2595,Ross,Ohio,OH,East North Central,Midwest,7,39,141
2302,St. Joseph,Indiana,IN,East North Central,Midwest,7,18,141
2204,Ogle,Illinois,IL,East North Central,Midwest,6,17,141
2149,Putnam,Tennessee,TN,East South Central,South,19,47,141
2770,Pender,North Carolina,NC,South Atlantic,South,16,37,141
2658,Patrick,Virginia,VA,South Atlantic,South,13,51,141
1991,Perry,Illinois,IL,East North Central,Midwest,6,17,145
2133,Robertson,Tennessee,TN,East South Central,South,19,47,147
2429,St. Clair,Michigan,MI,East North Central,Midwest,8,26,147
2821,Prince Edward,Virginia,VA,South Atlantic,South,13,51,147
2792,Pitt,North Carolina,NC,South Atlantic,South,16,37,147
2108,McCreary,Kentucky,KY,East South Central,South,18,21,147
2140,Rutherford,Tennessee,TN,East South Central,South,19,47,149
760,Pottawatomie,Kansas,KS,West North Central,Midwest,11,20,149
2017,McLean,Kentucky,KY,East South Central,South,18,21,149
2531,Polk,North Carolina,NC,South Atlantic,South,16,37,149
859,Rock,Nebraska,NE,West North Central,Midwest,11,31,149
1142,Pike,Illinois,IL,East North Central,Midwest,6,17,149
1571,Warren,Mississippi,MS,East South Central,South,18,28,149
1455,Fayette,Texas,TX,West South Central,South,21,48,149
2877,Prince George,Virginia,VA,South Atlantic,South,13,51,149
31,Kodiak Island,Alaska,AK,Pacific,West,27,2,150
2564,Madison,Kentucky,KY,East South Central,South,18,21,151
2430,Sanilac,Michigan,MI,East North Central,Midwest,8,26,151
2023,Pope,Illinois,IL,East North Central,Midwest,6,17,151
2156,Sequatchie,Tennessee,TN,East South Central,South,19,47,153
694,Woodward,Oklahoma,OK,West South Central,South,20,40,153
2453,Summit,Ohio,OH,East North Central,Midwest,7,39,153
3141,Schoolcraft,Michigan,MI,East North Central,Midwest,8,26,153
249,Todd,Minnesota,MN,West North Central,Midwest,10,27,153
2850,Prince William,Virginia,VA,South Atlantic,South,13,51,153
2755,Richmond,North Carolina,NC,South Atlantic,South,16,37,153
2005,Sullivan,Indiana,IN,East North Central,Midwest,7,18,153
992,Polk,Iowa,IA,West North Central,Midwest,10,19,153
940,Sarpy,Nebraska,NE,West North Central,Midwest,11,31,153
1985,Randolph,Illinois,IL,East North Central,Midwest,6,17,157
1970,Perry,Missouri,MO,West North Central,Midwest,12,29,157
2509,Jackson,Georgia,GA,South Atlantic,South,15,13,157
1924,Shelby,Tennessee,TN,East South Central,South,19,47,157
2851,Rappahannock,Virginia,VA,South Atlantic,South,13,51,157
2443,Tuscarawas,Ohio,OH,East North Central,Midwest,7,39,157
1572,Wilkinson,Mississippi,MS,East South Central,South,18,28,157
2310,Tippecanoe,Indiana,IN,East North Central,Midwest,7,18,157
2418,Tuscola,Michigan,MI,East North Central,Midwest,8,26,157
2627,Martin,Kentucky,KY,East South Central,South,18,21,159
1996,Richland,Illinois,IL,East North Central,Midwest,6,17,159
1221,Pettis,Missouri,MO,West North Central,Midwest,12,29,159
2892,Richmond,Virginia,VA,South Atlantic,South,13,51,159
2278,Van Buren,Michigan,MI,East North Central,Midwest,8,26,159
2115,Smith,Tennessee,TN,East South Central,South,19,47,159
2739,Rowan,North Carolina,NC,South Atlantic,South,16,37,159
1246,Phelps,Missouri,MO,West North Central,Midwest,12,29,161
565,Sheridan,Nebraska,NE,West North Central,Midwest,11,31,161
566,Sioux,Nebraska,NE,West North Central,Midwest,11,31,165
2116,Sumner,Tennessee,TN,East South Central,South,19,47,165
2756,Scotland,North Carolina,NC,South Atlantic,South,16,37,165
2226,Vermillion,Indiana,IN,East North Central,Midwest,7,18,165
2619,Russell,Virginia,VA,South Atlantic,South,13,51,167
2740,Stanly,North Carolina,NC,South Atlantic,South,16,37,167
2105,Mercer,Kentucky,KY,East South Central,South,18,21,167
2620,Scott,Virginia,VA,South Atlantic,South,13,51,169
1074,Winona,Minnesota,MN,West North Central,Midwest,10,27,169
33,Matanuska-Susitna,Alaska,AK,Pacific,West,27,2,170
2096,Monroe,Kentucky,KY,East South Central,South,18,21,171
1006,Putnam,Missouri,MO,West North Central,Midwest,12,29,171
